query_id,subject_id,subject_def,evalue,identity,midline,query_start,query_end
0_fwd,gi|171919771|ref|NM_009541.2|,"Mus musculus zinc finger and BTB domain containing 17 (Zbtb17), transcript variant 1, mRNA",0.380852,17 / 17,|||||||||||||||||,1,18
2_fwd,gi|2726150665|ref|NM_001359114.2|,"Mus musculus solute carrier family 2 (facilitated glucose transporter), member 4 (Slc2a4), transcript variant 2, mRNA",56.5143,18 / 20,||||||| |||||| |||||,0,14
2_fwd,gi|2726154829|ref|NM_009204.3|,"Mus musculus solute carrier family 2 (facilitated glucose transporter), member 4 (Slc2a4), transcript variant 1, mRNA",56.5143,18 / 20,||||||| |||||| |||||,0,14
2_fwd,gi|1907080730|ref|XM_006532654.3|,"PREDICTED: Mus musculus solute carrier family 2 (facilitated glucose transporter), member 4 (Slc2a4), transcript variant X1, mRNA",56.5143,18 / 20,||||||| |||||| |||||,0,14
2_fwd,gi|1907080731|ref|XM_030245725.2|,"PREDICTED: Mus musculus solute carrier family 2 (facilitated glucose transporter), member 4 (Slc2a4), transcript variant X2, mRNA",56.5143,18 / 20,||||||| |||||| |||||,0,14
2_fwd,gi|1907080732|ref|XM_006532655.4|,"PREDICTED: Mus musculus solute carrier family 2 (facilitated glucose transporter), member 4 (Slc2a4), transcript variant X3, mRNA",56.5143,18 / 20,||||||| |||||| |||||,0,14
2_fwd,gi|1907144357|ref|XR_003954005.2|,"PREDICTED: Mus musculus predicted gene, 35476 (Gm35476), ncRNA",197.254,18 / 21,|||||||||||   |||||||,1,12
4_fwd,gi|1720432806|ref|XM_030244622.1|,"PREDICTED: Mus musculus F-box and leucine-rich repeat protein 2 (Fbxl2), transcript variant X8, mRNA",0.380729,19 / 20,||||||||||| ||||||||,0,20
4_fwd,gi|1720432803|ref|XR_379879.3|,"PREDICTED: Mus musculus F-box and leucine-rich repeat protein 2 (Fbxl2), transcript variant X1, misc_RNA",0.380729,19 / 20,||||||||||| ||||||||,0,20
4_fwd,gi|1907200490|ref|XM_036155306.1|,"PREDICTED: Mus musculus F-box and leucine-rich repeat protein 2 (Fbxl2), transcript variant X5, mRNA",0.380729,19 / 20,||||||||||| ||||||||,0,20
4_fwd,gi|1907200493|ref|XR_004935563.1|,"PREDICTED: Mus musculus F-box and leucine-rich repeat protein 2 (Fbxl2), transcript variant X6, misc_RNA",0.380729,19 / 20,||||||||||| ||||||||,0,20
4_fwd,gi|1907200499|ref|XM_011243027.3|,"PREDICTED: Mus musculus F-box and leucine-rich repeat protein 2 (Fbxl2), transcript variant X9, mRNA",0.380729,19 / 20,||||||||||| ||||||||,0,20
4_fwd,gi|1907200495|ref|XM_036155307.1|,"PREDICTED: Mus musculus F-box and leucine-rich repeat protein 2 (Fbxl2), transcript variant X7, mRNA",0.380729,19 / 20,||||||||||| ||||||||,0,20
4_fwd,gi|1907200486|ref|XR_379880.5|,"PREDICTED: Mus musculus F-box and leucine-rich repeat protein 2 (Fbxl2), transcript variant X3, misc_RNA",0.380729,19 / 20,||||||||||| ||||||||,0,20
4_fwd,gi|1907200488|ref|XR_003948011.2|,"PREDICTED: Mus musculus F-box and leucine-rich repeat protein 2 (Fbxl2), transcript variant X4, misc_RNA",0.380729,19 / 20,||||||||||| ||||||||,0,20
4_fwd,gi|1907200504|ref|XM_006512295.3|,"PREDICTED: Mus musculus F-box and leucine-rich repeat protein 2 (Fbxl2), transcript variant X12, mRNA",0.380729,19 / 20,||||||||||| ||||||||,0,20
4_fwd,gi|2647762554|ref|NM_178624.7|,"Mus musculus F-box and leucine-rich repeat protein 2 (Fbxl2), mRNA",0.380729,19 / 20,||||||||||| ||||||||,0,20
4_fwd,gi|1907200484|ref|XR_379878.4|,"PREDICTED: Mus musculus F-box and leucine-rich repeat protein 2 (Fbxl2), transcript variant X2, misc_RNA",0.380729,19 / 20,||||||||||| ||||||||,0,20
4_fwd,gi|1907200502|ref|XR_003948012.2|,"PREDICTED: Mus musculus F-box and leucine-rich repeat protein 2 (Fbxl2), transcript variant X11, misc_RNA",0.380729,19 / 20,||||||||||| ||||||||,0,20
